審議回次,種類,提出回次,提出番号,件名,議案URL,議案要旨,提出法律案,議案審議情報一覧 - 提出日,議案審議情報一覧 - 衆議院から受領／提出日,議案審議情報一覧 - 衆議院へ送付／提出日,議案審議情報一覧 - 先議区分,議案審議情報一覧 - 継続区分,参議院委員会等経過情報 - 本付託日,参議院委員会等経過情報 - 付託委員会等,参議院委員会等経過情報 - 議決日,参議院委員会等経過情報 - 議決・継続結果,参議院本会議経過情報 - 議決日,参議院本会議経過情報 - 議決,参議院本会議経過情報 - 採決態様,参議院本会議経過情報 - 採決方法,参議院本会議経過情報 - 投票結果,衆議院委員会等経過情報 - 本付託日,衆議院委員会等経過情報 - 付託委員会等,衆議院委員会等経過情報 - 議決日,衆議院委員会等経過情報 - 議決・継続結果,衆議院本会議経過情報 - 議決日,衆議院本会議経過情報 - 議決,衆議院本会議経過情報 - 採決態様,衆議院本会議経過情報 - 採決方法,その他の情報 - 公布年月日,その他の情報 - 法律番号,成立法律
169,法律案（内閣提出）,169,33,中小企業における経営の承継の円滑化に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169033.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169330.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690331690.pdf,2008-02-05,2008-04-10,,衆先議,,2008-04-18,経済産業委員会,2008-05-08,可決,2008-05-09,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0509-v002.htm,2008-03-31,経済産業委員会,2008-04-09,可決,2008-04-10,可決,全会一致,異議の有無,2008-05-16,33,
169,法律案（内閣提出）,169,34,海上運送法及び船員法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169034.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169340.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690341690.pdf,2008-02-05,2008-05-22,,衆先議,,2008-05-23,国土交通委員会,2008-05-29,可決,2008-05-30,可決,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0530-v003.htm,2008-05-08,国土交通委員会,2008-05-21,可決,2008-05-22,可決,多数,起立,2008-06-06,53,
169,法律案（内閣提出）,169,35,港湾法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169035.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169350.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690351690.pdf,2008-02-05,2008-05-27,,衆先議,,2008-06-02,国土交通委員会,2008-06-05,可決,2008-06-06,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0606-v009.htm,2008-05-21,国土交通委員会,2008-05-27,可決,2008-05-27,可決,全会一致,異議の有無,2008-06-13,66,
169,法律案（内閣提出）,169,36,防衛省設置法等の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169036.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690361690.pdf,2008-02-05,2008-04-15,,衆先議,,,,,,,,,,,2008-04-09,安全保障委員会,2008-04-11,可決,2008-04-15,可決,多数,起立,,,
169,法律案（内閣提出）,169,37,平成二十年度における政府等が管掌する健康保険の事業に係る国庫補助額の特例及び健康保険組合等による支援の特例措置等に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169037.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690371690.pdf,2008-02-08,,,衆先議,,,,,,,,,,,2008-06-18,厚生労働委員会,2008-06-19,継続審査,2008-06-20,継続審査,,,,,
169,法律案（内閣提出）,169,38,森林の間伐等の実施の促進に関する特別措置法案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169038.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169380.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690381690.pdf,2008-02-08,2008-04-17,,衆先議,,2008-04-23,農林水産委員会,2008-05-08,可決,2008-05-09,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0509-v001.htm,2008-04-07,農林水産委員会,2008-04-15,可決,2008-04-17,可決,全会一致,異議の有無,2008-05-16,32,
169,法律案（内閣提出）,169,39,中小企業者と農林漁業者との連携による事業活動の促進に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169039.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169390.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690391690.pdf,2008-02-08,2008-04-17,,衆先議,,2008-05-12,経済産業委員会,2008-05-15,可決,2008-05-16,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0516-v005.htm,2008-04-07,経済産業委員会,2008-04-16,可決,2008-04-17,可決,全会一致,異議の有無,2008-05-23,38,
169,法律案（内閣提出）,169,40,企業立地の促進等による地域における産業集積の形成及び活性化に関する法律の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169040.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169400.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690401690.pdf,2008-02-08,2008-04-17,,衆先議,,2008-05-12,経済産業委員会,2008-05-15,可決,2008-05-16,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0516-v006.htm,2008-04-07,経済産業委員会,2008-04-16,可決,2008-04-17,可決,全会一致,異議の有無,2008-05-23,37,
169,法律案（内閣提出）,169,41,農林漁業有機物資源のバイオ燃料の原材料としての利用の促進に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169041.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169410.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690411690.pdf,2008-02-15,2008-04-24,,衆先議,,2008-05-12,農林水産委員会,2008-05-20,可決,2008-05-21,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0521-v007.htm,2008-04-14,農林水産委員会,2008-04-22,可決,2008-04-24,可決,全会一致,異議の有無,2008-05-28,45,
169,法律案（内閣提出）,169,42,食品の製造過程の管理の高度化に関する臨時措置法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169042.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169420.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690421690.pdf,2008-02-15,2008-05-20,,衆先議,,2008-05-21,農林水産委員会,2008-05-27,可決,2008-05-28,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0528-v006.htm,2008-05-07,農林水産委員会,2008-05-15,可決,2008-05-20,可決,全会一致,異議の有無,2008-06-06,55,
169,法律案（内閣提出）,169,43,独立行政法人日本原子力研究開発機構法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169043.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169430.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690431690.pdf,2008-02-22,2008-04-17,,衆先議,,2008-05-19,文教科学委員会,2008-05-27,可決,2008-05-28,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0528-v009.htm,2008-04-07,文部科学委員会,2008-04-16,可決,2008-04-17,可決,全会一致,異議の有無,2008-06-06,51,
169,法律案（内閣提出）,169,44,長期優良住宅の普及の促進に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169044.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690441690.pdf,2008-02-26,,,衆先議,,,,,,,,,,,2008-06-10,国土交通委員会,2008-06-20,継続審査,2008-06-20,継続審査,,,,,
169,法律案（内閣提出）,169,45,独立行政法人気象研究所法案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169045.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690451690.pdf,2008-02-26,,,衆先議,,,,,,,,,,,2008-06-18,国土交通委員会,2008-06-20,継続審査,2008-06-20,継続審査,,,,,
169,法律案（内閣提出）,169,46,暴力団員による不当な行為の防止等に関する法律の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169046.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169460.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690461690.pdf,2008-02-26,,2008-04-18,本院先議,,2008-04-14,内閣委員会,2008-04-17,可決,2008-04-18,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0418-v001.htm,2008-04-22,内閣委員会,2008-04-25,可決,2008-04-30,可決,全会一致,異議の有無,2008-05-02,28,
169,法律案（内閣提出）,169,47,領海等における外国船舶の航行に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169047.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169470.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690471690.pdf,2008-02-26,,2008-04-11,本院先議,,2008-04-07,国土交通委員会,2008-04-10,可決,2008-04-11,可決,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0411-v002.htm,2008-05-29,国土交通委員会,2008-06-03,可決,2008-06-05,可決,全会一致,異議の有無,2008-06-11,64,
169,法律案（内閣提出）,169,48,インターネット異性紹介事業を利用して児童を誘引する行為の規制等に関する法律の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169048.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169480.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690481690.pdf,2008-02-29,2008-04-22,,衆先議,,2008-05-21,内閣委員会,2008-05-27,可決,2008-05-28,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0528-v007.htm,2008-04-14,青少年問題に関する特別委員会,2008-04-18,可決,2008-04-22,可決,全会一致,異議の有無,2008-06-06,52,
169,法律案（内閣提出）,169,49,特定電子メールの送信の適正化等に関する法律の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169049.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169490.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690491690.pdf,2008-02-29,2008-04-25,,衆先議,,2008-05-23,総務委員会,2008-05-29,可決,2008-05-30,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0530-v002.htm,2008-04-21,総務委員会,2008-04-24,可決,2008-04-25,可決,全会一致,異議の有無,2008-06-06,54,
169,法律案（内閣提出）,169,50,独立行政法人統計センター法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169050.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690501690.pdf,2008-02-29,,,衆先議,,,,,,,,,,,2008-05-26,総務委員会,2008-06-20,継続審査,2008-06-20,継続審査,,,,,
169,法律案（内閣提出）,169,51,社会教育法等の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169051.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169510.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690511690.pdf,2008-02-29,2008-05-27,,衆先議,,2008-05-28,文教科学委員会,2008-06-03,可決,2008-06-04,可決,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0604-v006.htm,2008-05-14,文部科学委員会,2008-05-23,可決,2008-05-27,可決,多数,起立,2008-06-11,59,
169,法律案（内閣提出）,169,52,学校保健法等の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169052.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169520.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690521690.pdf,2008-02-29,2008-06-03,,衆先議,,2008-06-04,文教科学委員会,2008-06-10,可決,2008-06-11,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0611-v010.htm,2008-05-26,文部科学委員会,2008-05-30,修正,2008-06-03,修正,全会一致,異議の有無,2008-06-18,73,
169,法律案（内閣提出）,169,53,高度専門医療に関する研究等を行う独立行政法人に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169053.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690531690.pdf,2008-02-29,,,衆先議,,,,,,,,,,,2008-05-08,厚生労働委員会,2008-06-19,継続審査,2008-06-20,継続審査,,,,,
169,法律案（内閣提出）,169,54,信用保証協会法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169054.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169540.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690541690.pdf,2008-02-29,2008-05-20,,衆先議,,2008-05-23,経済産業委員会,2008-06-03,可決,2008-06-04,可決,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0604-v003.htm,2008-04-28,経済産業委員会,2008-05-16,可決,2008-05-20,可決,多数,起立,2008-06-11,60,
169,法律案（内閣提出）,169,55,中小企業信用保険法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169055.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169550.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690551690.pdf,2008-02-29,2008-05-20,,衆先議,,2008-05-23,経済産業委員会,2008-06-03,可決,2008-06-04,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0604-v005.htm,2008-04-28,経済産業委員会,2008-05-16,可決,2008-05-20,可決,全会一致,異議の有無,2008-06-11,61,
169,法律案（内閣提出）,169,56,中小企業金融公庫法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169056.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169560.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690561690.pdf,2008-02-29,2008-05-20,,衆先議,,2008-05-23,経済産業委員会,2008-06-03,可決,2008-06-04,可決,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0604-v004.htm,2008-04-28,経済産業委員会,2008-05-16,可決,2008-05-20,可決,多数,起立,2008-06-11,62,
169,法律案（内閣提出）,169,57,独立行政法人国民生活センター法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169057.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169570.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690571690.pdf,2008-03-04,2008-04-15,,衆先議,,2008-04-21,内閣委員会,2008-04-24,可決,2008-04-25,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0425-v003.htm,2008-04-08,内閣委員会,2008-04-11,可決,2008-04-15,可決,全会一致,異議の有無,2008-05-02,27,
169,法律案（内閣提出）,169,58,消費者契約法等の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169058.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169580.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690581690.pdf,2008-03-04,2008-04-15,,衆先議,,2008-04-21,内閣委員会,2008-04-24,可決,2008-04-25,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0425-v004.htm,2008-04-08,内閣委員会,2008-04-11,可決,2008-04-15,可決,全会一致,異議の有無,2008-05-02,29,
169,法律案（内閣提出）,169,59,金融商品取引法等の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169059.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169590.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690591690.pdf,2008-03-04,2008-05-27,,衆先議,,2008-05-27,財政金融委員会,2008-06-05,可決,2008-06-06,可決,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0606-v008.htm,2008-04-24,財務金融委員会,2008-05-23,可決,2008-05-27,可決,多数,起立,2008-06-13,65,
169,法律案（内閣提出）,169,60,児童福祉法等の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169060.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690601690.pdf,2008-03-04,2008-05-29,,衆先議,,,,,,,,,,,2008-05-20,厚生労働委員会,2008-05-28,可決,2008-05-29,可決,全会一致,異議の有無,,,
169,法律案（内閣提出）,169,61,エネルギーの使用の合理化に関する法律の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169061.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169610.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690611690.pdf,2008-03-04,2008-04-25,,衆先議,,2008-05-16,経済産業委員会,2008-05-22,可決,2008-05-23,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0523-v007.htm,2008-04-14,経済産業委員会,2008-04-25,可決,2008-04-25,可決,全会一致,異議の有無,2008-05-30,47,
169,法律案（内閣提出）,169,62,揮発油等の品質の確保等に関する法律の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169062.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169620.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690621690.pdf,2008-03-04,2008-04-25,,衆先議,,2008-05-16,経済産業委員会,2008-05-22,可決,2008-05-23,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0523-v008.htm,2008-04-14,経済産業委員会,2008-04-25,可決,2008-04-25,可決,全会一致,異議の有無,2008-05-30,48,
169,法律案（内閣提出）,169,63,消防法及び消防組織法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/meisai/m16903169063.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/53169630.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/169/pdf/t031690631690.pdf,2008-03-04,,2008-05-16,本院先議,,2008-05-12,総務委員会,2008-05-15,可決,2008-05-16,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/169/169-0516-v004.htm,2008-05-16,総務委員会,2008-05-20,可決,2008-05-22,可決,全会一致,異議の有無,2008-05-28,41,
